,Symbol,Exchange,grossProfitRatioQMinus1,grossProfitRatioQMinus2,epsdilutedQMinus1,epsdilutedQMinus2,priceEarningsToGrowthRatioTTM,priceCashFlowRatioTTM,priceEarningsRatioTTM,priceBookValueRatioTTM,assetTurnoverTTM,dividendYieldPercentageTTM
97,TII.DE,XETRA,0.642791,0.627215,1.48867,1.24496,18.50720522187503,59.408042168674704,23.438467023172905,15.4815306122449,0.78469475494411,2.8199906000313333
98,SAP.DE,XETRA,0.708735,0.693145,0.73452,0.6843,47.257769753764514,233.1347566718995,32.66758468983722,5.123929199875789,0.4627814656805416,1.2543664655446174
99,KMY.DE,XETRA,0.398309,0.371531,1.99181,1.91805,8.809355714708634,49.11628893905192,17.00548339194998,162.37698507462684,1.1651517962035491,3.331238214959145
100,MRK.DE,XETRA,0.609128,0.62151,0.66701,1.05,36.659801716081084,58.024867443609025,38.44921821352313,3.004179267600934,0.3861987129752179,1.0462776659959758
101,LEG.DE,XETRA,0.607527,0.551789,7.8897,0.95204,9.06950752924883,121.10134701754387,8.615010021840874,1.220254579417224,0.05626166441892463,
102,JNJ.DE,XETRA,0.641198,0.642397,1.36035,1.36035,14.007081467113562,43.1820207253886,19.054465353499822,5.1610255962399565,0.4931809571915646,3.214695752009185
103,WMT.DE,XETRA,0.254483,0.24213,2.27388,1.40049,13.868193483429163,103.66244484197973,19.429105336686224,4.6167021643872,2.2833492008661147,1.7611402359108783
104,AFX.DE,XETRA,0.54419,0.556329,0.05905,0.71,72.60653047097688,104.58443971126083,51.79915570746217,7.442243706025737,1.0235808204456824,1.0717230008244023
105,PRG.DE,XETRA,0.510736,0.50517,1.07185,1.11621,21.78341971792505,76.00671384024946,24.324248867736237,6.811375292878484,0.5878210439105219,1.9186314921681782
106,ZIM.DE,XETRA,0.65378,0.735677,-0.99903,-2.46247,-277.28694161113924,43.29953279114033,681.8201634877385,2.1494665590049307,0.2971971785720327,0.9917355371900825
107,LLY.DE,XETRA,0.777794,0.792638,1.55012,1.59756,12.168097922283007,72.38461029070922,19.45639985048326,26.70673605511984,0.5468534801153287,2.3874999999999997
108,DUL.DE,XETRA,0.808305,0.866279,-1.55972,-1.61618,10.281713489800586,-75.54105885058479,-16.304306061429738,9.85636807489466,0.10229474150262849,
109,PEP.DE,XETRA,0.549223,0.555535,1.6482,1.18162,19.688622083843924,35.79568251199302,23.31472802158784,12.175257731958764,0.7448528373224976,2.4830651989839123
110,GDX.DE,XETRA,0.152742,0.170077,2.17821,2.43496,4.20587538044227,31.33372241187384,10.348576213235294,2.431803654427646,0.7675321572219346,3.669724770642202
111,CTX.DE,XETRA,0.846995,0.865756,0.89797,1.42049,13.138144943759945,99.38728399929303,18.93602340635515,-156.20823325783152,0.704159570318598,0.6019951840385276
112,SY1.DE,XETRA,0.400879,0.393315,1.22,1.0566,24.08709896365577,36.221143787936136,26.452237434432913,6.712529493256776,1.1568812651213882,0.8293321693583587
113,STO3.DE,XETRA,0.557835,0.546918,4.68098,5.67509,1.0337660596381966,9.143136185613008,5.8667140857162945,1.5204548069751178,2.7408857526645036,3.2926829268292686
114,VNX.DE,XETRA,0.473308,0.494805,-0.76663,-0.07502,34884.7750016765,42.21555018766755,-2624.4000366666664,3.5536899616339426,0.39910718525905875,1.3295514979613543
115,2QO.DE,XETRA,0.413726,0.429133,0.83016,0.4269,78.03601424864875,76.0781433810809,33.68052314746264,3.0319742970115446,0.47234379136284876,
116,VAR1.DE,XETRA,0.621174,0.6057,0.98543,0.60661,69.06648229380473,193.58507424800104,41.89575344723398,10.129346916548235,0.8726711630897885,
117,FFV.DE,XETRA,0.818192,0.826484,1.1377,1.00483,21.202083590862753,33.37674563046495,21.189655437980377,3.1935016451560636,0.5086841022907242,
118,SIE.DE,XETRA,0.358906,0.356626,0.67245,0.80358,29.99397978291495,14.428111426226817,24.480780540239483,2.005120154186529,0.4223737315865195,3.5493265380415
119,NKE.DE,XETRA,0.447517,0.372723,0.95274,-0.50778,-131.66675967050963,192.5586907894737,65.28383866171004,19.038760407632264,1.12264718263275,0.6668481219379423
120,ERT.DE,XETRA,0.802605,0.806056,1.25,1.43151,11.177287132009642,857.5329729729729,16.00036308623298,4.077193523515806,0.5128500531726338,
121,QCI.DE,XETRA,0.574903,0.559624,0.74188,0.4066,108.09391975654732,99.32599837000815,44.41435860058309,36.86418632788869,0.6186587478346944,1.766355140186916
122,SND.DE,XETRA,0.399222,0.39646,1.39,2.53443,5.203118920440669,26.75258911210762,13.251504602398933,2.9294512015713234,1.1229188653643196,2.3831775700934577
123,WDP.DE,XETRA,0.329654,0.33822,-2.60973,0.2533,-688.2557866007905,95.30385148514851,-175.01252727272728,2.242025714485361,0.33588411213152963,0.8269122345423792
124,ANL.DE,XETRA,0.667917,0.642852,0.9749,0.72096,48.704538803023006,59.235138074855904,35.04813192209215,3.3089225849836468,0.2555597408244461,2.290950744558992
