,Symbol,Exchange,grossProfitRatioQMinus1,grossProfitRatioQMinus2,epsdilutedQMinus1,epsdilutedQMinus2,priceEarningsToGrowthRatioTTM,priceCashFlowRatioTTM,priceEarningsRatioTTM,priceBookValueRatioTTM,assetTurnoverTTM,dividendYieldPercentageTTM
60,DPLM.L,LSE,0.364245,0.363349,0.27479,0.283,7621.325360893449,6039.630301624132,2154.86809602649,812.9546096189881,1.9541583620221055,0.008913043478260869
61,PSH.L,LSE,0.800201,0.788962,7.45311,1.96057,63.47326935369291,-480.09433800307465,131.39322585051954,65.45964160499271,0.450999129869729,0.018181818181818184
62,KWS.L,LSE,0.362683,0.375067,0.09182,0.10281,66802.86468174263,5932.964520952345,6549.412290502793,455.80386263692566,1.4638237020826528,
63,FEVR.L,LSE,0.46737,0.49343,0.15006,0.2588,8782.603860353132,8105.36207451223,2272.4824927231566,1092.2045389896373,1.8790045283018868,0.0045550945136007374
64,PCT.L,LSE,0.967318,0.803544,2.40485,0.28554,1358.5157392314152,10076.049647186223,387.8337336753888,124.94474923514153,0.3283366209164802,
65,ABDP.L,LSE,0.58465,0.466532,0.13525,0.14748,22024.477752327504,13191.294681141862,3010.533551782558,491.3114070329188,0.9006413516726635,0.0012844564654428267
66,ULE.L,LSE,0.270395,0.307232,0.3415,0.61587,2089.308319781084,1822.569228663603,1285.7061526525406,307.45101034838177,1.5807556362246848,0.01870229007633588
67,PIN.L,LSE,0.825014,0.641577,0.83569,0.28612,1576.612301246333,-354437.0791925466,451.0981711607023,73.19388705968065,0.18383148775167651,
68,FOUR.L,LSE,0.0,0.0,0.00075,0.9728,918.6395346228793,7532.393349658461,894.3477994735875,955.3237327753894,13.712370379076223,
69,FUTR.L,LSE,0.519751,0.515957,0.21773,0.00685,1060784.0825647172,269616.2023046853,6598.997958506294,513.5546710565442,0.7461201079622132,0.0005110415640324859
70,AAL.L,LSE,0.0,0.0,0.3771,1.30408,292.9745386085955,653.8666666666667,390.3199617651744,107.13828931257652,1.0076664039550047,0.023960032626427406
71,CCH.L,LSE,0.37055,0.381533,0.34,0.80399,1041.605106611658,882.6926144112477,835.0984995724466,286.486691916558,1.7077120822622107,0.032157676348547715
72,VCT.L,LSE,0.577512,0.611838,0.47438,0.55734,1583.7814778678398,2710.8520766721044,881.0987926829268,354.9236059376335,1.088492352512746,0.0240563086548488
73,RCP.L,LSE,1.181624,0.909744,-0.44238,0.62387,2306.231927837854,1612.2645783132527,1427.7376915615907,96.60995372953106,0.08297454902174506,0.009285001803943206
