,Symbol,grossProfitRatioQMinus1,grossProfitRatioQMinus2,epsdilutedQMinus1,epsdilutedQMinus2,priceEarningsToGrowthRatioTTM,priceCashFlowRatioTTM,priceEarningsRatioTTM,priceBookValueRatioTTM,assetTurnoverTTM,dividendYieldPercentageTTM,Cluster
13,JBH.AX,0.212529,0.215308,1.13242,1.4745,7.32804662385737,21.172989653942206,10.749481977902555,5.367449579451932,4.762934999841385,5.291005291005291,0
15,WES.AX,0.3727,0.3755,0.43021000000000004,1.0689,6.9357744250023226,26.889984901862107,7.413681143332871,5.7181506849315085,2.311347099311701,2.2699757868644066,0
16,ANN.AX,0.395862,0.387761,0.7189399999999999,0.49321000000000004,38.251206419332426,69.30145524736842,19.478219670118342,3.7850597188645354,1.2712162051784692,1.7416584887144262,0
17,ALU.AX,0.960297,0.0,0.05956,0.1758,352.90374897108285,194.3780296401268,62.21795383770621,28.276254738977826,1.2251859407826742,0.9796533534287868,1
18,WOW.AX,0.287382,0.295742,0.21936999999999998,0.7020000000000001,18.209324756797297,24.28876466937965,12.745276252291665,5.598474125920841,3.2142597213557917,1.7015609971517351,0
19,JHX.AX,0.350471,0.356358,0.02111,0.014219999999999998,6952.377518248175,144.92935483870966,98.38270072992701,15.056894433066466,0.6386148430915671,0.4041563446187724,0
20,BHP.AX,0.0,0.0,0.60931,0.96016,11.715913985318673,25.158850701127307,11.253565367113517,3.817704439252336,0.8323773894620311,3.932570281362503,0
21,SHL.AX,0.8272120000000001,0.846097,0.5726899999999999,0.53332,29.980720480540352,46.72072599863232,15.97883049929743,3.0889015737511154,1.069132927576434,1.0638045070695867,1
22,APX.AX,0.405961,0.430996,0.18191,0.18667,255.9140466149849,136.30146177637292,48.007679706158456,8.619158477225204,1.5921523237347783,0.2649191299498048,0
23,FPH.AX,0.653724,0.6706949999999999,0.28668000000000005,0.20943,188.1121418949558,209.1781208993576,39.34992244108762,20.06288405422058,1.6265505226480836,0.5753843615065243,1
24,PME.AX,0.993042,0.994455,0.10552,0.1154,714.6346842182277,544.0004077416329,82.42313232150897,57.796032220062145,1.1222959903810967,0.3604686091919495,1
26,NCM.AX,0.37804899999999997,0.306145,0.52312,0.306,68.8105765717799,53.81161581853448,20.66936236738411,2.898942266318356,0.5787645370789911,1.1244493392070485,0
27,ALL.AX,0.521583,0.546748,2.0443,0.55304,15.897578250380347,29.33056277416533,8.784696304440857,5.7297806974452445,1.0478534784251123,1.5414607607108854,1
29,PPT.AX,0.0,0.0,0.6382899999999999,1.09171,6.66523046781696,31.598757562336694,7.20937256982337,2.1807400081915103,0.8644759012958132,5.1787504176411625,0
30,WTC.AX,0.802237,0.809131,0.31501999999999997,0.1876,232.45915359428696,213.68961416188282,43.47269216452635,9.31149192744668,0.6090265486725663,0.11312992800822765,1
31,EQT.AX,0.0,0.0,0.37175,0.5541,24.81618369769065,70.13368624429927,13.741839262425735,2.1166378859459862,0.5491323913081543,3.2834731849689893,0
32,BRG.AX,0.333917,0.338608,0.12542,0.381,70.70468473921441,-163.5574260110294,26.642085173596033,8.346645379924952,2.6580358418042604,0.9544973544444444,0
33,ALD.AX,0.029286000000000003,0.08105,-2.4751,0.90756,-111.88707270064123,14.450805479452054,-100.55331025332092,2.6066181703170708,6.149174639042141,0.9593246354566386,0
34,SOL.AX,0.206425,0.29572800000000005,3.76778,0.21295,23.824145094225173,27.884568427508306,5.073328470909559,1.3899033812876442,0.4047947003159709,2.318271119842829,0
35,MIN.AX,0.626365,0.655517,0.6314,4.7114199999999995,0.8692626276703553,-364.6780220038388,4.068920141446278,2.0972850744436595,0.7853063119480015,5.682463916467781,1
36,KGN.AX,0.275173,0.227438,0.18409,0.09509,589.686742888068,-130.77218844761384,54.17758911038132,14.534229510135653,3.3489972002417163,0.8560945780676723,0
37,EBO.AX,0.10671099999999999,0.10269500000000001,0.49995,0.506,25.65164909151845,96.64109762265556,12.958208317955618,2.9585126889524824,4.189159253654462,0.0687619285120532,0
38,CIN.AX,0.999634,0.999748,0.5774600000000001,0.8622200000000001,8.718805662296484,22.404192054159985,7.517529082626941,0.9636156256944284,0.1156359780468811,4.673684210526316,1
39,SEK.AX,0.765706,0.761458,-0.53188,0.21311999999999998,552.3508056565876,57.98007468282253,118.58024020408165,7.514646169053117,0.7269687536031362,0.8039579467532467,1
40,PMV.AX,0.587167,0.6261260000000001,0.23951,0.62641,23.93283898477607,35.02450511814789,14.970197579326134,2.7170707292600533,1.1322632315898251,2.299136270552414,1
42,CUV.AX,0.0,0.0,0.29646,0.02191,1680.8408302848434,162.50714830733568,33.86221657674214,15.987316595752187,0.8003968514327305,0.11160714285714286,0
43,CAR.AX,0.932464,0.903682,0.19585,0.271,100.93829122471969,77.12038618343026,27.421097954819285,18.42570800576153,0.7835988426150654,1.4112515235743153,1
44,HUB.AX,0.681226,0.6719890000000001,0.03431,0.09412999999999999,946.3974295723782,401.9700018445269,89.1962948261009,18.34898055246643,2.133890022973389,0.1631701631701632,1
45,SVW.AX,0.47632299999999994,0.46564300000000003,0.22993000000000002,0.11134000000000001,194.25839806085673,27.521716738197426,21.73079482439926,2.472593942793045,1.1641526651994203,1.4409221902017288,0
46,CCP.AX,0.894904,0.929435,-0.3488,0.696,27.39676661600876,159.46360600046697,15.9316676075065,2.2987920920213387,0.9772822251435688,1.7501215362177929,1
47,ANZ.AX,1.0,1.0,0.47706000000000004,0.91058,6.9927100775889945,38.03269023367287,6.002511583924352,1.0344266996936315,0.03581096651608106,5.357142857142857,1
